index,winner_ratio
813,0.9677234
814,0.53843963
815,0.072873235
816,0.74245113
817,0.82337654
818,0.48759723
819,0.9775152
820,0.4820753
821,0.5290595
822,0.24112487
823,0.5872857
824,0.6289208
825,0.44536737
826,0.17009692
827,0.30224895
828,0.7482454
829,0.25235415
830,0.28749272
831,0.7631809
832,0.1687846
833,0.74585724
834,0.8822909
835,0.8691621
836,0.66621727
837,0.7085244
838,0.2446386
839,0.33838958
840,0.35663983
841,0.3506487
842,0.88828266
843,0.8885472
844,0.8417029
845,0.6958989
846,0.25413162
847,0.27224255
848,0.10078456
849,0.28648353
850,0.9143775
851,0.2377521
852,0.921314
853,0.46472344
854,0.71913284
855,0.15493882
856,0.6655183
857,0.5474785
858,0.5151789
859,0.9014397
860,0.20504098
861,0.8976973
862,0.5795325
863,0.8302481
864,0.16055347
865,0.8974272
866,0.9328838
867,0.71439284
868,0.76288944
869,0.40157315
870,0.42947108
871,0.538725
872,0.5111846
873,0.53290844
874,0.9072411
875,0.17867605
876,0.84702504
877,0.53227836
878,0.5269226
879,0.7894116
880,0.795056
881,0.22206226
882,0.92375904
883,0.67584467
884,0.8776812
885,0.87117654
886,0.93849653
887,0.4556746
888,0.6135186
889,0.31473243
890,0.53194034
891,0.61000156
892,0.48759723
893,0.59010625
894,0.9171026
895,0.8572864
896,0.46888527
897,0.86399126
898,0.20055938
899,0.8039635
900,0.25504982
901,0.4132025
902,1.0
903,0.08966625
904,0.7438403
905,0.14918108
906,0.7567705
907,0.5670175
908,0.50958306
909,0.9210471
910,0.81721413
911,0.85478735
912,0.53720325
913,0.3395149
914,0.5279874
915,0.5795325
916,0.30417687
917,0.37896952
918,0.7617155
919,0.44405505
920,0.86906844
921,0.6776822
922,0.80308187
923,0.41963702
924,0.6645103
925,0.63317984
926,0.2524406
927,0.18650708
928,0.8992375
929,0.8812105
930,0.18313581
931,0.6081991
932,0.8876615
933,0.9071853
934,0.9749522
935,0.7280627
936,0.58526367
937,0.8127539
938,0.27180153
939,0.118972525
940,0.54416424
941,0.60378706
942,0.4819173
943,0.8603205
944,0.58233607
945,0.30552894
946,0.63243616
947,0.7502857
948,0.5762942
949,0.22450534
950,0.8520996
951,0.49478126
952,0.83500886
953,0.8567536
954,0.6792147
955,0.2936778
956,0.56424886
957,0.36209163
958,0.89699376
959,0.6379914
960,0.04674401
961,0.29758906
962,0.50205684
963,0.59738296
964,0.8456154
965,0.84260166
966,0.9187829
967,0.9569136
968,0.07759058
969,0.17477798
970,0.77592015
971,0.3802482
972,0.9431789
973,0.9137534
974,0.8545152
975,0.9634354
976,0.9092441
977,0.9137534
978,0.39257544
979,0.2675129
980,0.76321155
981,0.079476535
982,0.9050538
983,0.68759674
984,0.092895225
985,0.19816922
986,0.7422827
987,0.3790373
988,0.39786574
989,0.5551214
990,0.7327332
991,0.57065594
992,0.8251678
993,0.3519333
994,0.38815933
995,0.44104
996,0.22634245
997,0.64381135
998,0.34961826
999,0.87983286
1000,0.55436313
1001,0.18931134
1002,0.5078057
1003,0.9019577
1004,0.7473083
1005,0.84309125
1006,0.5795325
1007,0.73022276
1008,0.7674371
1009,0.11665002
1010,0.26982898
1011,0.5849506
1012,0.5857741
1013,0.9917941
1014,0.93403006
1015,0.40848845
1016,0.9769533
1017,0.64308107
1018,0.5714426
1019,0.35594139
1020,0.87329775
1021,0.9554335
1022,0.82325697
1023,0.42308003
1024,0.5903678
1025,0.8272874
1026,0.24653678
1027,0.89562356
1028,0.9859556
1029,0.23580368
1030,0.4871935
1031,0.9666344
1032,0.8062237
1033,0.53800875
1034,0.22041264
1035,0.64046854
1036,0.8438399
1037,0.55041534
1038,0.9964999
1039,0.42707035
1040,0.3645847
1041,0.5148682
1042,0.65949976
1043,0.50158966
1044,0.33238482
1045,0.26910052
1046,0.17850956
1047,0.7721223
1048,0.43532845
1049,0.32432687
1050,0.51722246
1051,0.86906844
1052,0.6370438
1053,0.5630974
1054,0.7529924
1055,0.7877267
1056,0.8732113
1057,0.58236533
1058,0.35073012
1059,0.5745651
1060,0.8523361
1061,0.57839173
1062,0.8838852
1063,0.6808266
1064,0.5129639
1065,0.6590042
1066,0.82337654
1067,0.85800475
1068,0.500179
1069,0.93815786
1070,0.90540326
1071,0.41125205
1072,0.3506487
1073,0.30380547
1074,0.65694296
1075,0.08517711
1076,0.41186973
1077,0.93815786
1078,0.0849014
1079,0.150011
1080,0.50935507
1081,0.7471911
1082,0.93018115
1083,0.67786855
1084,0.574167
1085,0.21169889
1086,0.9267513
1087,0.10256171
1088,0.74082005
1089,0.59157914
1090,0.83674693
1091,0.81500316
1092,0.37147176
1093,0.57616615
1094,0.56291
1095,0.27688757
1096,0.9224175
1097,0.005310592
1098,0.56979036
1099,0.5963112
1100,0.7999825
1101,0.43987906
1102,0.23124216
1103,0.32715133
1104,0.72816825
1105,0.6206551
1106,0.45909116
1107,0.6254267
1108,0.6021248
1109,0.52591056
1110,0.51139265
1111,0.29758906
1112,0.39134687
1113,0.7331284
1114,0.6558645
1115,0.8834322
1116,0.67580575
1117,0.50367755
1118,0.55900776
1119,0.87314975
1120,0.4570539
1121,0.7867837
1122,0.519846
1123,0.43570387
1124,0.66134614
1125,0.90801346
1126,0.4824817
1127,0.20824856
1128,0.7167896
1129,0.4141067
1130,0.07832205
1131,0.68877685
1132,0.24056888
1133,0.9829956
1134,0.8234867
1135,0.5208905
1136,0.79985714
1137,0.532557
1138,0.88640386
1139,0.691659
1140,0.43670645
1141,0.8264612
1142,0.28812847
1143,0.32534397
1144,0.7847173
1145,0.35475925
1146,0.865609
1147,0.5857741
1148,0.6935707
1149,0.11794311
1150,0.8133348
1151,0.8519865
1152,0.7999825
1153,0.8132945
1154,0.8661403
1155,0.93809086
1156,0.23036802
1157,0.7972258
1158,0.61721945
1159,0.79520273
1160,0.5977646
1161,0.6801225
1162,0.74596083
1163,0.7999825
1164,0.75519943
1165,0.13876145
1166,1.0
1167,0.51257396
1168,0.7494833
1169,0.619506
1170,0.15551148
1171,0.12969205
1172,0.54533947
1173,0.589246
1174,0.5249189
1175,0.6810149
1176,0.5472467
1177,1.0
1178,0.96988714
1179,0.39120626
1180,0.46837997
1181,0.7231899
1182,0.38312393
1183,0.9393081
1184,0.9221415
1185,0.45577845
1186,0.44971102
1187,0.2617941
1188,0.8693281
1189,0.38286465
1190,0.39672753
1191,0.7618877
1192,0.54601204
1193,0.29426318
1194,0.16204576
1195,0.43570387
1196,0.71138376
1197,0.5857741
1198,0.74696517
1199,0.34525013
1200,0.71380466
1201,0.904566
1202,0.8478364
1203,0.7747537
1204,0.80976295
1205,0.45092934
1206,0.25547856
1207,0.53410167
1208,0.74033475
1209,0.82992053
1210,0.15940408
1211,0.86141276
1212,0.33324882
1213,0.91475797
1214,0.37202358
1215,0.35559162
1216,0.2868563
1217,0.99276626
1218,0.46923974
1219,0.6210348
1220,0.34997144
1221,0.5742308
1222,0.51506615
1223,0.8456154
1224,0.84180695
1225,0.77519375
1226,0.8510309
1227,0.57632864
1228,0.2675129
1229,0.71031785
1230,0.6407391
1231,0.3074233
1232,0.15627192
1233,0.8215341
1234,0.9135662
1235,0.9190178
1236,0.005310592
1237,0.5550409
1238,0.5797592
1239,0.8438007
1240,0.5523499
1241,0.92398745
1242,0.7401002
1243,0.700978
1244,0.35365888
1245,0.61139834
1246,0.4811672
1247,0.68064696
1248,0.66956365
1249,0.79664326
1250,0.68453413
1251,0.59569126
1252,0.75567496
1253,0.88537234
1254,0.80080783
1255,0.44529706
1256,0.4100888
1257,0.48660108
1258,0.8422943
1259,0.12348592
1260,0.47623307
1261,0.08360871
1262,0.5359449
1263,0.6754528
1264,0.9244628
1265,0.3767909
1266,0.81448036
1267,0.52285504
1268,0.3373606
1269,0.08517711
1270,0.7661954
1271,0.6194066
1272,0.8686184
1273,0.845313
1274,0.54378563
1275,0.14996251
1276,0.82315534
1277,0.54252577
1278,0.11665002
1279,0.4711888
1280,0.5984219
1281,0.90596104
1282,0.87815344
1283,0.9358423
1284,0.89370614
1285,0.5542606
1286,0.005310592
1287,0.51191556
1288,0.57568324
1289,0.8096148
1290,0.8192548
1291,0.8483933
1292,0.27159303
1293,0.59016925
1294,0.5206079
1295,0.6401055
1296,0.5322884
1297,0.6950762
1298,0.44104
1299,0.6009754
1300,0.7307895
1301,0.43455055
1302,0.20368123
1303,0.68543684
1304,0.3946771
1305,0.8589743
1306,0.7620406
1307,0.5138258
1308,0.51258504
1309,0.36881453
1310,0.3787712
1311,0.57880485
1312,0.5545491
1313,0.8671478
1314,0.06601713
1315,0.77728313
1316,0.88122654
1317,0.21074966
1318,0.9433367
1319,0.44104
1320,0.7942762
1321,0.5538763
1322,0.72980314
1323,0.7844871
1324,0.6377346
1325,0.71387553
1326,0.6021561
1327,0.3526373
1328,0.4549954
1329,0.93533623
1330,0.65682703
1331,0.5520619
1332,0.85926944
1333,0.5454901
1334,0.53577083
1335,0.90945166
1336,0.7059249
1337,0.0
1338,0.8470976
1339,0.62156904
1340,0.8811042
1341,0.86982316
1342,0.4327602
1343,0.4775035
1344,0.37695798
1345,0.31682152
1346,0.89489627
1347,0.2568463
1348,0.7595531
1349,0.60631824
1350,0.6835211
1351,0.43156302
1352,0.261671
1353,0.24612808
1354,0.81299794
1355,0.6407141
1356,0.350602
1357,0.6245945
1358,0.7393689
1359,0.28019378
1360,0.97252995
1361,0.5317695
1362,0.5791578
1363,0.29758906
1364,0.6636376
1365,0.90538573
1366,0.910896
1367,0.52620727
1368,0.19935815
1369,0.7282476
1370,0.46923974
1371,0.32432687
1372,0.5033977
1373,0.40853894
1374,0.5628484
1375,0.7740887
1376,0.21400812
1377,0.7029536
1378,0.09516595
1379,0.39280778
1380,0.43889686
1381,0.7917086
1382,0.8588826
1383,0.67181647
1384,0.25035077
1385,0.27738062
1386,0.49048784
1387,0.7999825
1388,0.34599292
1389,0.22490619
1390,0.52404773
1391,0.8806237
1392,0.8358407
1393,0.48279482
1394,0.84791934
1395,0.16099386
1396,0.76891714
1397,0.32432687
1398,0.6021119
1399,0.4073799
1400,0.3811957
1401,0.0
1402,0.16402093
1403,0.7916879
1404,0.20535575
1405,0.4925082
1406,0.8850328
1407,0.5315903
1408,0.40844363
1409,0.73907125
1410,0.5195329
1411,0.6356317
1412,0.48035923
1413,0.92662203
1414,0.53394157
1415,0.9190577
1416,0.74596083
1417,0.63858634
1418,0.33977214
1419,0.81500316
1420,0.5641403
1421,0.31387246
1422,0.20931163
1423,0.39023829
1424,0.82340884
1425,0.8911466
1426,0.84564304
1427,0.48852637
1428,0.85184956
1429,0.48007634
1430,0.21535689
1431,0.07374279
1432,0.72673905
1433,0.41493863
1434,0.49031758
1435,0.39741966
1436,0.44793203
1437,0.6636357
1438,0.649374
1439,0.7000767
1440,0.77996457
1441,0.8724189
1442,0.58015025
1443,0.90110874
1444,0.93522024
1445,0.59675294
1446,0.56614184
1447,0.08517711
1448,0.9338784
1449,0.25967118
1450,0.2990658
1451,0.3449471
1452,0.9659768
1453,0.9698283
1454,0.5770725
1455,0.15135908
1456,0.90540326
1457,0.7820928
1458,0.83459014
1459,0.7100662
1460,0.45948437
1461,0.8183772
1462,0.9358423
1463,0.59460115
1464,0.3563474
1465,0.3119766
1466,0.8258641
1467,0.27446324
1468,0.8671124
1469,0.93563235
1470,0.47375646
1471,0.3412104
1472,0.4404362
1473,0.11986025
1474,0.86624825
1475,0.5458152
1476,0.84261334
1477,0.5551214
1478,0.6319706
1479,0.30738562
1480,0.61441445
1481,0.21337198
1482,0.7102051
1483,0.42800134
1484,0.75152075
1485,0.7730944
1486,0.20895344
1487,0.6155081
1488,0.5118546
1489,0.57671225
1490,0.5780616
1491,0.91838527
1492,0.739465
1493,0.14996251
1494,0.9032449
1495,0.73024404
1496,0.85702705
1497,0.055724647
1498,0.530654
1499,0.8476907
1500,0.98758656
1501,0.552557
1502,0.35534862
1503,0.7138895
1504,0.09596407
1505,0.890114
1506,0.67128736
1507,0.74725664
1508,0.16154903
1509,0.5630237
1510,0.18931134
1511,0.579211
1512,0.597412
1513,0.7561792
1514,0.95186293
1515,0.598882
1516,0.83749676
1517,0.26140273
1518,0.8188653
1519,0.7810128
1520,0.95144707
1521,0.85926944
1522,0.8836219
1523,0.33177736
1524,0.7618877
1525,0.5866788
1526,0.7948515
1527,0.7141838
1528,0.8808637
1529,0.7472959
1530,0.279048
1531,0.7119956
1532,0.5853927
1533,0.6874234
1534,0.6385652
1535,0.47195432
1536,0.50329226
1537,0.48839706
1538,0.8156578
1539,0.80991054
1540,0.7833759
1541,0.36959743
1542,0.5108385
1543,0.23934057
1544,0.04503451
1545,0.37059098
1546,0.6749311
1547,0.1720551
1548,0.88700265
1549,0.33975807
1550,0.24892838
1551,0.44075286
1552,0.4767008
1553,0.359978
1554,0.42731968
1555,0.84871197
1556,0.9698103
1557,0.48619682
1558,0.77095145
1559,0.3004953
1560,0.19832635
1561,0.922943
1562,0.24327849
1563,0.7049629
1564,0.81991273
1565,0.6720669
1566,0.5099713
1567,0.75071377
1568,0.5666761
1569,0.4799422
1570,0.7658578
1571,0.6291095
1572,0.6083525
1573,0.70919347
1574,0.6022829
1575,0.68765473
1576,0.2169764
1577,0.016980391
1578,0.8334073
1579,0.22490619
1580,0.25164518
1581,0.9012828
1582,0.7691436
1583,0.5158306
1584,0.29342237
1585,0.3175956
1586,0.7070838
1587,0.8114416
1588,0.4740872
1589,0.37620038
1590,0.8993232
1591,0.50865823
1592,0.9056312
1593,0.8470008
1594,0.27377653
1595,0.8771609
1596,0.7259589
1597,0.6021561
1598,0.7047346
1599,0.61290145
1600,0.7060817
1601,0.52558845
1602,0.9343184
1603,0.81152344
1604,0.7901634
1605,0.38396722
1606,0.12731747
1607,0.43117735
1608,0.66037923
1609,0.86141276
1610,0.34297353
1611,0.96782726
1612,0.89769226
1613,0.81495744
1614,0.3869196
1615,0.3338353
1616,0.67223126
1617,0.96537733
1618,0.494562
1619,0.21319693
1620,0.3506487
1621,0.64650184
1622,0.5539705
1623,0.92267334
1624,0.75127876
1625,0.43334576
1626,0.73985535
1627,0.5702461
1628,0.06849759
1629,0.59549874
1630,0.63263494
1631,0.51944023
1632,0.320335
1633,0.7141838
1634,0.42800134
1635,0.49589372
1636,0.50171816
1637,0.6143839
1638,0.61766446
1639,0.85882616
1640,0.58969927
1641,0.11887861
1642,0.7287029
1643,1.0
1644,0.57273895
1645,0.105050914
1646,0.84607184
1647,0.57829577
1648,0.8172135
1649,0.72573143
1650,0.73271567
1651,0.55348015
1652,0.366261
1653,0.6506601
1654,0.0010190295
1655,0.34269828
1656,0.92635065
1657,0.4427341
1658,0.19870643
1659,0.9968438
1660,0.97208875
1661,0.932926
1662,0.22669563
1663,0.59132695
1664,0.58526367
1665,0.29904604
1666,0.80991054
1667,0.45935825
1668,0.33324882
1669,0.876873
1670,0.51409626
1671,0.3528383
1672,0.4252994
1673,0.51211476
1674,0.9476666
1675,0.7674723
