index,winner_ratio
176,0.3333333333333333
177,1.0
178,0.0
179,1.0
180,1.0
181,1.0
182,1.0
183,1.0
184,1.0
185,1.0
186,1.0
187,1.0
188,0.6666666666666666
189,0.5
190,1.0
191,1.0
192,0.0
193,1.0
194,0.0
195,0.3333333333333333
196,0.0
197,0.5
198,1.0
199,1.0
200,1.0
201,0.6666666666666666
202,0.6666666666666666
203,0.0
204,0.0
205,1.0
206,1.0
207,0.6666666666666666
208,1.0
209,0.6666666666666666
210,1.0
211,1.0
212,1.0
213,0.0
214,1.0
215,0.0
216,1.0
217,0.0
218,0.3333333333333333
219,0.6666666666666666
220,0.5
221,0.0
222,1.0
223,1.0
224,0.6666666666666666
225,0.6666666666666666
226,0.5
227,1.0
228,0.3333333333333333
229,0.0
230,1.0
231,1.0
232,0.3333333333333333
233,0.0
234,0.6666666666666666
235,1.0
236,0.0
237,0.5
238,0.0
239,0.0
240,0.0
241,0.5
242,0.6666666666666666
243,0.6666666666666666
244,1.0
245,0.5
246,1.0
247,1.0
248,0.0
249,0.5
250,0.6666666666666666
251,0.0
252,1.0
253,0.0
254,1.0
255,1.0
256,0.0
257,1.0
258,1.0
259,0.0
260,1.0
261,1.0
262,0.0
263,1.0
264,0.0
265,1.0
266,0.0
267,1.0
268,1.0
269,1.0
270,1.0
271,1.0
272,0.0
273,0.6666666666666666
274,1.0
275,1.0
276,0.6666666666666666
277,1.0
278,0.6666666666666666
279,0.6666666666666666
280,0.5
281,0.6666666666666666
282,0.0
283,0.5
284,1.0
285,1.0
286,1.0
287,1.0
288,0.0
289,1.0
290,1.0
291,0.6666666666666666
292,1.0
293,0.0
294,0.5
295,0.0
296,0.0
297,0.0
298,1.0
299,0.3333333333333333
300,1.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.6666666666666666
306,0.5
307,1.0
308,1.0
309,0.3333333333333333
310,0.0
311,0.5
312,0.5
313,1.0
314,0.0
315,1.0
316,0.5
317,1.0
318,0.3333333333333333
319,0.0
320,0.6666666666666666
321,1.0
322,1.0
323,1.0
324,1.0
325,1.0
326,0.5
327,1.0
328,1.0
329,0.6666666666666666
330,0.0
331,1.0
332,0.5
333,1.0
334,0.6666666666666666
335,1.0
336,1.0
337,0.0
338,0.6666666666666666
339,0.0
340,1.0
341,0.6666666666666666
342,0.5
343,0.6666666666666666
344,0.6666666666666666
345,0.5
346,1.0
347,1.0
348,1.0
349,1.0
350,0.6666666666666666
351,0.6666666666666666
352,0.0
353,0.6666666666666666
354,1.0
355,0.3333333333333333
356,1.0
357,0.6666666666666666
358,0.0
359,0.5
360,0.5
361,1.0
362,0.0
363,0.3333333333333333
364,0.6666666666666666
365,0.0
366,1.0
367,0.0
368,0.0
369,0.6666666666666666
370,1.0
371,0.6666666666666666
372,1.0
373,1.0
374,0.6666666666666666
375,1.0
376,1.0
377,0.5
378,1.0
379,1.0
380,1.0
381,0.0
382,0.5
383,0.6666666666666666
384,0.3333333333333333
385,0.3333333333333333
386,0.6666666666666666
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,1.0
393,1.0
394,0.0
395,0.0
396,1.0
397,0.6666666666666666
398,1.0
399,1.0
400,1.0
401,1.0
402,1.0
403,1.0
404,1.0
405,1.0
406,0.0
407,0.5
408,0.0
409,0.0
410,0.6666666666666666
411,0.0
412,1.0
413,0.3333333333333333
414,1.0
415,0.6666666666666666
416,0.0
417,0.5
418,0.5
419,0.0
420,1.0
421,0.6666666666666666
422,0.6666666666666666
423,1.0
424,0.6666666666666666
425,1.0
426,0.0
427,0.0
428,0.0
429,1.0
430,1.0
431,0.6666666666666666
432,1.0
433,0.6666666666666666
434,0.0
435,1.0
436,0.5
437,0.0
438,1.0
439,1.0
440,0.0
441,1.0
442,0.6666666666666666
443,0.5
444,0.0
445,1.0
446,1.0
447,1.0
448,1.0
449,0.0
450,0.0
451,0.0
452,0.0
453,1.0
454,1.0
455,1.0
456,0.3333333333333333
457,0.0
458,1.0
459,1.0
460,0.6666666666666666
461,0.3333333333333333
462,1.0
463,1.0
464,0.5
465,1.0
466,1.0
467,0.6666666666666666
468,0.6666666666666666
469,0.0
470,1.0
471,1.0
472,1.0
473,0.0
474,0.0
475,0.6666666666666666
476,0.3333333333333333
477,1.0
478,1.0
479,0.0
480,0.5
481,1.0
482,0.0
483,0.5
484,1.0
485,1.0
486,0.5
487,1.0
488,1.0
489,1.0
490,1.0
491,0.3333333333333333
492,1.0
493,1.0
494,1.0
495,0.3333333333333333
496,0.0
497,0.6666666666666666
498,0.6666666666666666
499,0.6666666666666666
500,1.0
501,0.0
502,0.0
503,1.0
504,0.6666666666666666
505,0.6666666666666666
506,0.0
507,0.0
508,0.6666666666666666
509,1.0
510,0.6666666666666666
511,1.0
512,1.0
513,0.0
514,1.0
515,0.0
516,1.0
517,1.0
518,0.3333333333333333
519,0.0
520,0.0
521,0.6666666666666666
522,1.0
523,1.0
524,0.3333333333333333
525,1.0
526,0.5
527,0.5
528,1.0
529,0.6666666666666666
530,0.6666666666666666
531,0.6666666666666666
532,0.6666666666666666
533,0.6666666666666666
534,1.0
535,1.0
536,0.0
537,0.6666666666666666
538,0.5
539,1.0
540,1.0
541,0.0
542,0.0
543,1.0
544,0.0
545,1.0
546,1.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.6666666666666666
552,0.3333333333333333
553,1.0
554,1.0
555,0.5
556,1.0
557,1.0
558,0.0
559,0.0
560,0.0
561,1.0
562,1.0
563,1.0
564,1.0
565,0.0
566,1.0
567,1.0
568,0.3333333333333333
569,1.0
570,0.3333333333333333
571,0.0
572,0.6666666666666666
573,0.5
574,0.5
575,0.0
576,0.3333333333333333
577,1.0
578,1.0
579,0.0
580,0.0
581,1.0
582,0.5
583,1.0
584,1.0
585,1.0
586,0.0
587,1.0
588,1.0
589,1.0
590,0.0
591,1.0
592,0.0
593,0.6666666666666666
594,1.0
595,1.0
596,0.6666666666666666
597,1.0
598,0.5
599,0.6666666666666666
600,0.0
601,0.3333333333333333
602,0.5
603,0.0
604,0.5
605,0.5
606,0.3333333333333333
607,1.0
608,1.0
609,0.5
610,0.3333333333333333
611,1.0
612,1.0
613,0.0
614,1.0
615,0.5
616,1.0
617,0.5
618,1.0
619,0.5
620,0.0
621,1.0
622,0.0
623,0.5
624,0.3333333333333333
625,1.0
626,0.5
627,0.6666666666666666
628,0.0
629,1.0
630,1.0
631,1.0
632,0.6666666666666666
633,0.6666666666666666
634,0.6666666666666666
635,1.0
636,0.6666666666666666
637,1.0
638,1.0
639,1.0
640,1.0
641,0.0
642,0.6666666666666666
643,0.0
644,1.0
645,0.0
646,1.0
647,1.0
648,0.6666666666666666
649,0.6666666666666666
650,1.0
651,1.0
652,0.5
653,1.0
654,0.3333333333333333
655,1.0
656,0.5
657,0.0
658,0.5
659,1.0
660,1.0
661,0.0
662,0.0
663,0.6666666666666666
664,1.0
665,0.0
666,1.0
667,1.0
668,0.3333333333333333
669,0.0
670,0.6666666666666666
671,1.0
672,0.5
673,0.6666666666666666
674,0.0
675,1.0
676,0.0
677,1.0
678,0.0
679,1.0
680,1.0
681,1.0
682,1.0
683,0.0
684,1.0
685,0.0
686,0.0
687,0.5
688,1.0
689,0.5
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,1.0
696,0.6666666666666666
697,0.0
698,1.0
699,1.0
700,0.6666666666666666
701,0.0
702,1.0
703,0.3333333333333333
704,1.0
705,1.0
706,0.3333333333333333
707,0.5
708,1.0
709,1.0
710,1.0
711,0.5
712,1.0
713,1.0
714,1.0
715,0.5
716,0.0
717,0.0
718,0.6666666666666666
719,1.0
720,1.0
721,1.0
722,1.0
723,0.0
724,0.3333333333333333
725,0.6666666666666666
726,1.0
727,1.0
728,0.5
729,1.0
730,1.0
731,0.0
732,0.0
733,0.0
734,1.0
735,1.0
736,1.0
737,0.3333333333333333
738,0.0
739,0.6666666666666666
740,0.0
741,0.6666666666666666
742,0.0
743,1.0
744,0.6666666666666666
745,1.0
746,0.3333333333333333
747,1.0
748,0.0
749,1.0
750,0.0
751,1.0
752,0.0
753,0.0
754,0.3333333333333333
755,0.0
756,0.3333333333333333
757,1.0
758,1.0
759,0.5
760,0.6666666666666666
761,0.6666666666666666
762,1.0
763,1.0
764,1.0
765,0.6666666666666666
766,0.0
767,1.0
768,1.0
769,1.0
770,0.0
771,0.6666666666666666
772,1.0
773,1.0
774,0.5
775,1.0
776,1.0
777,0.0
778,0.6666666666666666
779,1.0
780,1.0
781,1.0
782,0.5
783,1.0
784,1.0
785,1.0
786,1.0
787,1.0
788,0.5
789,0.0
790,0.6666666666666666
791,1.0
792,0.0
793,0.0
794,1.0
795,1.0
796,1.0
797,0.5
798,1.0
799,0.6666666666666666
800,1.0
801,0.5
802,0.6666666666666666
803,1.0
804,0.0
805,0.0
806,0.5
807,0.0
808,0.6666666666666666
809,0.6666666666666666
810,0.5
811,0.0
812,1.0
813,1.0
814,1.0
815,0.0
816,0.6666666666666666
817,1.0
818,1.0
819,1.0
820,0.0
821,0.6666666666666666
822,0.0
823,0.6666666666666666
824,0.6666666666666666
825,0.0
826,0.0
827,0.0
828,0.6666666666666666
829,0.0
830,0.0
831,1.0
832,0.0
833,0.6666666666666666
834,1.0
835,1.0
836,0.5
837,0.6666666666666666
838,0.0
839,0.5
840,0.0
841,0.0
842,1.0
843,1.0
844,0.6666666666666666
845,0.5
846,0.0
847,1.0
848,0.0
849,0.3333333333333333
850,1.0
851,0.0
852,1.0
853,0.5
854,0.6666666666666666
855,0.0
856,1.0
857,0.6666666666666666
858,0.5
859,0.0
860,0.0
861,1.0
862,1.0
863,1.0
864,0.0
865,1.0
866,1.0
867,1.0
868,0.6666666666666666
869,0.0
870,0.0
871,1.0
872,0.6666666666666666
873,0.5
874,1.0
875,0.0
876,1.0
877,0.0
878,0.5
879,1.0
880,1.0
881,0.0
882,1.0
883,1.0
884,0.6666666666666666
885,1.0
886,1.0
887,0.6666666666666666
888,0.0
889,1.0
890,1.0
891,0.6666666666666666
892,1.0
893,1.0
894,1.0
895,1.0
896,0.0
897,1.0
898,0.0
899,1.0
900,0.0
901,0.3333333333333333
902,1.0
903,0.0
904,0.6666666666666666
905,0.0
906,0.6666666666666666
907,0.6666666666666666
908,0.6666666666666666
909,1.0
910,1.0
911,1.0
912,0.5
913,0.0
914,0.5
915,1.0
916,0.0
917,0.0
918,0.6666666666666666
919,0.5
920,1.0
921,1.0
922,0.0
923,0.5
924,0.6666666666666666
925,0.5
926,0.0
927,0.0
928,1.0
929,1.0
930,0.0
931,0.6666666666666666
932,1.0
933,1.0
934,1.0
935,1.0
936,1.0
937,0.6666666666666666
938,0.0
939,0.0
940,0.6666666666666666
941,1.0
942,1.0
943,1.0
944,0.6666666666666666
945,0.0
946,1.0
947,1.0
948,0.0
949,0.0
950,1.0
951,1.0
952,1.0
953,1.0
954,1.0
955,0.0
956,0.0
957,0.0
958,1.0
959,0.5
960,0.0
961,0.0
962,1.0
963,0.5
964,1.0
965,0.6666666666666666
966,1.0
967,1.0
968,0.0
969,0.0
970,0.6666666666666666
971,0.0
972,1.0
973,1.0
974,0.6666666666666666
975,1.0
976,1.0
977,1.0
978,0.0
979,0.5
980,0.6666666666666666
981,0.0
982,1.0
983,0.6666666666666666
984,0.0
985,0.0
986,0.6666666666666666
987,0.6666666666666666
988,0.3333333333333333
989,1.0
990,1.0
991,1.0
992,0.6666666666666666
993,1.0
994,0.0
995,1.0
996,0.3333333333333333
997,0.5
998,0.0
999,1.0
1000,0.3333333333333333
1001,0.0
1002,0.0
1003,1.0
1004,1.0
1005,1.0
1006,1.0
1007,1.0
1008,1.0
1009,0.0
1010,0.0
1011,0.5
1012,1.0
1013,1.0
1014,1.0
1015,0.0
1016,1.0
1017,0.6666666666666666
1018,0.6666666666666666
1019,0.0
1020,1.0
1021,1.0
1022,1.0
1023,0.0
1024,0.3333333333333333
1025,1.0
1026,0.0
1027,1.0
1028,1.0
1029,0.0
1030,1.0
1031,1.0
1032,1.0
1033,1.0
1034,0.0
1035,0.6666666666666666
1036,1.0
1037,1.0
1038,1.0
1039,0.0
1040,0.0
1041,1.0
1042,0.6666666666666666
1043,0.0
1044,0.6666666666666666
1045,0.0
1046,0.0
1047,1.0
1048,0.3333333333333333
1049,0.0
1050,0.5
1051,1.0
1052,0.6666666666666666
1053,0.6666666666666666
1054,1.0
1055,0.6666666666666666
1056,1.0
1057,1.0
1058,0.0
1059,0.6666666666666666
1060,1.0
1061,0.5
1062,1.0
1063,0.6666666666666666
1064,0.5
1065,0.5
1066,1.0
1067,1.0
1068,1.0
1069,1.0
1070,1.0
1071,1.0
1072,0.0
1073,0.3333333333333333
1074,1.0
1075,0.0
1076,0.6666666666666666
1077,1.0
1078,0.0
1079,0.0
1080,0.0
1081,1.0
1082,1.0
1083,1.0
1084,0.0
1085,0.0
1086,1.0
1087,0.0
1088,0.6666666666666666
1089,0.6666666666666666
1090,1.0
1091,1.0
1092,0.0
1093,0.6666666666666666
1094,0.5
1095,0.0
1096,1.0
1097,0.0
1098,0.6666666666666666
1099,0.6666666666666666
1100,1.0
1101,0.6666666666666666
1102,0.0
1103,0.3333333333333333
1104,0.6666666666666666
1105,0.6666666666666666
1106,0.3333333333333333
1107,0.3333333333333333
1108,0.6666666666666666
1109,0.6666666666666666
1110,0.0
1111,0.0
1112,0.3333333333333333
1113,0.6666666666666666
1114,0.5
1115,1.0
1116,0.6666666666666666
1117,0.6666666666666666
1118,0.5
1119,1.0
1120,0.6666666666666666
1121,0.6666666666666666
1122,0.5
1123,1.0
1124,1.0
1125,1.0
1126,0.3333333333333333
1127,0.0
1128,0.6666666666666666
1129,0.3333333333333333
1130,0.0
1131,0.6666666666666666
1132,0.0
1133,1.0
1134,1.0
1135,0.6666666666666666
1136,1.0
1137,0.0
1138,1.0
1139,1.0
1140,0.3333333333333333
1141,1.0
1142,1.0
1143,0.0
1144,1.0
1145,1.0
1146,1.0
1147,1.0
1148,1.0
1149,0.0
1150,1.0
1151,1.0
1152,1.0
1153,0.6666666666666666
1154,1.0
1155,1.0
1156,0.0
1157,1.0
1158,1.0
1159,1.0
1160,0.6666666666666666
1161,1.0
1162,1.0
1163,1.0
1164,1.0
1165,0.0
1166,1.0
1167,0.6666666666666666
1168,0.6666666666666666
1169,1.0
1170,0.0
1171,0.0
1172,0.0
1173,0.6666666666666666
1174,1.0
1175,0.6666666666666666
1176,1.0
1177,1.0
1178,1.0
1179,0.0
1180,0.0
1181,0.5
1182,0.3333333333333333
1183,1.0
1184,1.0
1185,0.5
1186,1.0
1187,0.5
1188,1.0
1189,1.0
1190,0.5
1191,1.0
1192,0.0
1193,0.0
1194,0.0
1195,1.0
1196,1.0
1197,1.0
1198,0.6666666666666666
1199,0.5
1200,1.0
1201,1.0
1202,1.0
1203,1.0
1204,0.6666666666666666
1205,0.3333333333333333
1206,0.0
1207,1.0
1208,1.0
1209,1.0
1210,0.0
1211,1.0
1212,0.0
1213,1.0
1214,0.0
1215,0.5
1216,0.0
1217,1.0
1218,1.0
1219,0.6666666666666666
1220,0.3333333333333333
1221,0.6666666666666666
1222,1.0
1223,1.0
1224,1.0
1225,1.0
1226,0.6666666666666666
1227,0.6666666666666666
1228,0.5
1229,0.6666666666666666
1230,1.0
1231,0.0
1232,0.0
1233,1.0
1234,1.0
1235,1.0
1236,0.0
1237,0.6666666666666666
1238,1.0
1239,1.0
1240,0.3333333333333333
1241,1.0
1242,0.6666666666666666
1243,0.5
1244,0.3333333333333333
1245,0.6666666666666666
1246,1.0
1247,0.6666666666666666
1248,0.6666666666666666
1249,1.0
1250,0.6666666666666666
1251,0.6666666666666666
1252,1.0
1253,1.0
1254,1.0
1255,0.3333333333333333
1256,0.0
1257,1.0
1258,1.0
1259,0.0
1260,0.0
1261,0.0
1262,0.6666666666666666
1263,0.6666666666666666
1264,1.0
1265,0.0
1266,1.0
1267,0.0
1268,0.0
1269,0.0
1270,0.6666666666666666
1271,1.0
1272,1.0
1273,1.0
1274,1.0
1275,0.0
1276,0.6666666666666666
1277,0.5
1278,0.0
1279,0.5
1280,0.6666666666666666
1281,1.0
1282,1.0
1283,1.0
1284,1.0
1285,0.5
1286,0.0
1287,1.0
1288,0.5
1289,0.6666666666666666
1290,1.0
1291,1.0
1292,0.6666666666666666
1293,0.5
1294,0.5
1295,1.0
1296,0.5
1297,0.5
1298,1.0
1299,0.0
1300,0.6666666666666666
1301,0.0
1302,0.0
1303,0.6666666666666666
1304,0.0
1305,1.0
1306,0.6666666666666666
1307,0.6666666666666666
1308,1.0
1309,0.3333333333333333
1310,0.0
1311,1.0
1312,0.0
1313,1.0
1314,0.0
1315,1.0
1316,1.0
1317,0.0
1318,1.0
1319,1.0
1320,1.0
1321,0.0
1322,1.0
1323,1.0
1324,0.5
1325,0.6666666666666666
1326,1.0
1327,0.0
1328,0.0
1329,1.0
1330,0.6666666666666666
1331,0.5
1332,1.0
1333,0.5
1334,1.0
1335,1.0
1336,0.6666666666666666
1337,0.0
1338,1.0
1339,0.5
1340,1.0
1341,1.0
1342,0.3333333333333333
1343,0.0
1344,0.5
1345,0.0
1346,1.0
1347,0.0
1348,0.6666666666666666
1349,0.6666666666666666
1350,1.0
1351,0.3333333333333333
1352,0.3333333333333333
1353,0.0
1354,1.0
1355,0.5
1356,0.0
1357,0.6666666666666666
1358,0.0
1359,0.0
1360,1.0
1361,0.5
1362,1.0
1363,0.0
1364,1.0
1365,1.0
1366,1.0
1367,1.0
1368,0.0
1369,0.5
1370,1.0
1371,0.0
1372,0.0
1373,0.3333333333333333
1374,0.6666666666666666
1375,1.0
1376,0.3333333333333333
1377,0.6666666666666666
1378,0.0
1379,0.3333333333333333
1380,0.6666666666666666
1381,1.0
1382,1.0
1383,0.6666666666666666
1384,0.0
1385,0.3333333333333333
1386,0.0
1387,1.0
1388,0.0
1389,0.5
1390,0.3333333333333333
1391,1.0
1392,0.0
1393,0.6666666666666666
1394,1.0
1395,0.0
1396,1.0
1397,0.0
1398,0.6666666666666666
1399,0.6666666666666666
1400,0.3333333333333333
1401,0.0
1402,0.0
1403,1.0
1404,0.0
1405,1.0
1406,1.0
1407,0.6666666666666666
1408,0.5
1409,1.0
1410,1.0
1411,1.0
1412,1.0
1413,1.0
1414,0.6666666666666666
1415,1.0
1416,1.0
1417,1.0
1418,0.3333333333333333
1419,1.0
1420,1.0
1421,1.0
1422,0.0
1423,0.0
1424,0.6666666666666666
1425,0.6666666666666666
1426,1.0
1427,0.3333333333333333
1428,1.0
1429,0.5
1430,0.0
1431,0.0
1432,0.6666666666666666
1433,1.0
1434,0.0
1435,0.0
1436,0.3333333333333333
1437,0.5
1438,1.0
1439,1.0
1440,1.0
1441,1.0
1442,1.0
1443,1.0
1444,1.0
1445,0.6666666666666666
1446,0.5
1447,0.0
1448,1.0
1449,0.0
1450,0.3333333333333333
1451,0.3333333333333333
1452,1.0
1453,1.0
1454,0.6666666666666666
1455,0.0
1456,1.0
1457,1.0
1458,1.0
1459,0.6666666666666666
1460,0.3333333333333333
1461,1.0
1462,1.0
1463,0.6666666666666666
1464,0.0
1465,0.5
1466,1.0
1467,0.0
1468,1.0
1469,1.0
1470,0.3333333333333333
1471,0.0
1472,0.0
1473,0.0
1474,1.0
1475,0.5
1476,1.0
1477,1.0
1478,1.0
1479,0.5
1480,0.6666666666666666
1481,0.0
1482,1.0
1483,0.5
1484,0.6666666666666666
1485,0.6666666666666666
1486,0.0
1487,0.0
1488,0.6666666666666666
1489,0.6666666666666666
1490,0.6666666666666666
1491,1.0
1492,1.0
1493,0.0
1494,1.0
1495,1.0
1496,1.0
1497,0.0
1498,0.5
1499,1.0
1500,1.0
1501,0.6666666666666666
1502,0.0
1503,1.0
1504,0.0
1505,1.0
1506,1.0
1507,0.6666666666666666
1508,0.0
1509,0.5
1510,0.0
1511,0.6666666666666666
1512,0.6666666666666666
1513,0.6666666666666666
1514,1.0
1515,0.5
1516,1.0
1517,0.0
1518,1.0
1519,1.0
1520,1.0
1521,1.0
1522,1.0
1523,0.0
1524,1.0
1525,0.6666666666666666
1526,1.0
1527,0.6666666666666666
1528,1.0
1529,1.0
1530,0.0
1531,0.6666666666666666
1532,1.0
1533,0.3333333333333333
1534,1.0
1535,0.6666666666666666
1536,0.0
1537,0.0
1538,1.0
1539,1.0
1540,1.0
1541,0.5
1542,0.6666666666666666
1543,0.0
1544,0.0
1545,0.0
1546,0.5
1547,0.0
1548,1.0
1549,0.0
1550,0.0
1551,0.6666666666666666
1552,0.0
1553,1.0
1554,0.3333333333333333
1555,0.6666666666666666
1556,1.0
1557,0.5
1558,1.0
1559,1.0
1560,0.0
1561,1.0
1562,0.5
1563,1.0
1564,1.0
1565,1.0
1566,0.0
1567,0.6666666666666666
1568,1.0
1569,0.6666666666666666
1570,1.0
1571,1.0
1572,0.6666666666666666
1573,1.0
1574,1.0
1575,0.6666666666666666
1576,0.0
1577,0.0
1578,1.0
1579,0.0
1580,0.0
1581,1.0
1582,1.0
1583,0.0
1584,1.0
1585,0.0
1586,0.6666666666666666
1587,1.0
1588,0.0
1589,0.0
1590,1.0
1591,0.0
1592,1.0
1593,1.0
1594,0.0
1595,1.0
1596,1.0
1597,1.0
1598,0.6666666666666666
1599,0.5
1600,0.6666666666666666
1601,0.6666666666666666
1602,1.0
1603,1.0
1604,1.0
1605,1.0
1606,0.0
1607,1.0
1608,0.6666666666666666
1609,1.0
1610,0.0
1611,1.0
1612,1.0
1613,1.0
1614,0.3333333333333333
1615,0.0
1616,0.5
1617,1.0
1618,0.5
1619,0.0
1620,0.0
1621,0.6666666666666666
1622,1.0
1623,1.0
1624,0.6666666666666666
1625,0.0
1626,0.6666666666666666
1627,0.6666666666666666
1628,0.0
1629,0.0
1630,0.6666666666666666
1631,0.5
1632,0.0
1633,0.6666666666666666
1634,0.5
1635,0.6666666666666666
1636,0.6666666666666666
1637,1.0
1638,0.6666666666666666
1639,1.0
1640,1.0
1641,0.0
1642,1.0
1643,1.0
1644,1.0
1645,0.0
1646,1.0
1647,0.5
1648,1.0
1649,1.0
1650,0.6666666666666666
1651,0.0
1652,0.0
1653,0.5
1654,0.0
1655,0.5
1656,1.0
1657,0.0
1658,0.0
1659,1.0
1660,1.0
1661,1.0
1662,0.0
1663,0.6666666666666666
1664,1.0
1665,0.0
1666,1.0
1667,0.0
1668,0.0
1669,1.0
1670,0.6666666666666666
1671,0.0
1672,0.3333333333333333
1673,0.0
1674,1.0
1675,1.0
1676,0.6666666666666666
1677,1.0
1678,0.6666666666666666
1679,1.0
1680,0.0
1681,0.6666666666666666
1682,0.0
1683,1.0
1684,0.0
1685,0.3333333333333333
1686,1.0
1687,1.0
1688,1.0
1689,1.0
1690,0.0
1691,0.0
1692,1.0
1693,1.0
1694,0.5
1695,1.0
1696,0.3333333333333333
1697,0.0
1698,0.0
1699,0.3333333333333333
1700,0.0
1701,1.0
1702,1.0
1703,0.0
1704,0.0
1705,0.6666666666666666
1706,1.0
1707,1.0
1708,0.0
1709,0.0
1710,0.0
1711,0.6666666666666666
1712,1.0
1713,0.0
1714,1.0
1715,0.0
1716,0.5
1717,0.5
1718,0.0
1719,0.0
1720,0.3333333333333333
1721,0.0
1722,1.0
1723,0.6666666666666666
1724,0.3333333333333333
1725,0.0
1726,0.6666666666666666
1727,1.0
1728,1.0
1729,1.0
1730,1.0
1731,0.3333333333333333
1732,1.0
1733,0.5
1734,0.5
1735,0.5
1736,1.0
1737,0.6666666666666666
1738,1.0
1739,0.0
1740,1.0
1741,1.0
1742,1.0
1743,1.0
1744,0.0
1745,1.0
1746,0.0
1747,0.0
1748,1.0
1749,0.6666666666666666
1750,0.0
1751,1.0
1752,0.3333333333333333
1753,1.0
1754,0.0
1755,0.6666666666666666
1756,0.5
1757,0.0
1758,0.6666666666666666
1759,1.0
1760,0.0
1761,0.6666666666666666
1762,1.0
1763,0.5
1764,1.0
1765,1.0
1766,1.0
1767,0.0
1768,0.6666666666666666
1769,0.0
1770,1.0
1771,0.6666666666666666
1772,1.0
1773,0.6666666666666666
1774,1.0
1775,1.0
1776,0.6666666666666666
1777,1.0
1778,0.0
1779,1.0
1780,0.0
1781,1.0
1782,1.0
1783,0.6666666666666666
1784,1.0
1785,1.0
1786,0.3333333333333333
1787,1.0
1788,0.6666666666666666
1789,1.0
1790,1.0
1791,0.6666666666666666
1792,1.0
1793,0.0
1794,1.0
1795,0.0
1796,0.6666666666666666
1797,0.6666666666666666
1798,0.3333333333333333
1799,0.0
1800,0.3333333333333333
1801,1.0
1802,0.0
1803,1.0
1804,1.0
1805,1.0
1806,1.0
1807,0.0
1808,0.6666666666666666
1809,1.0
1810,1.0
1811,0.0
1812,0.0
1813,1.0
1814,0.0
1815,0.0
1816,1.0
1817,0.6666666666666666
1818,1.0
1819,0.5
1820,1.0
1821,0.6666666666666666
1822,1.0
1823,0.0
1824,0.0
1825,1.0
1826,1.0
1827,0.0
1828,0.0
1829,0.6666666666666666
1830,0.3333333333333333
1831,1.0
1832,0.0
1833,0.6666666666666666
1834,1.0
1835,1.0
1836,0.6666666666666666
1837,1.0
1838,0.6666666666666666
1839,0.6666666666666666
1840,0.0
1841,1.0
1842,1.0
1843,0.3333333333333333
1844,0.6666666666666666
1845,0.6666666666666666
1846,0.0
